Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2015-08-31,1.2951276633432354,2847.2276418026263,0.6428011520046706,0.9851089326461934,0.8666539283643714,0.9576034715612427,0.8313561842411233,1.8423897519077916,1.2135850939867743,1.0786240033846093,2.1728890098234714,2.0078398108563933,0.7422402353554983,228.0,249.0,262.0,96.99027417447486,46.092962721728355,2983.2553322653766,136.02769046275034,2.97724162597922,388384.088082,54256630327.9,81720234.0,8.87112553878
2015-09-01,1.2792265046466595,2823.2798401297127,0.5932845480042324,0.9599999909353719,0.8675684881057041,0.963611744286393,0.833409352426105,1.787398663771539,1.1767962686407245,1.054476294615716,2.109015043397625,1.9308029002214142,0.7327935024019241,229.0,249.0,262.0,92.25126358660087,44.34774447947453,2982.1884870382455,158.90864690853277,3.4767367887839202,428840.763924,54256630327.9,81838219.0,7.82946984786
2015-09-02,1.2766180467257962,2837.6735243977005,0.604259203642334,0.9691088836972068,0.8727907006953786,0.9583651068758332,0.8361469100060805,1.8213253984027964,1.1816133549854086,1.0420084797978264,2.1608203066432004,1.923331985006275,0.7398785722266341,230.0,249.0,261.0,96.14985136600781,45.78346326201078,2981.1251015115085,143.45157711380807,3.137380966830777,409960.981865,54256630327.9,81979189.0,6.19996424771
2015-09-03,1.2766180467257962,2811.670884974095,0.6107917355736024,0.9738613921816979,0.866809441293088,0.9509181667118787,0.8384851905814745,1.8226302673416892,1.2031350800543075,1.0420084797978264,2.1533233747410905,1.9325780418242997,0.7314439921051613,229.0,249.0,260.0,89.83617063564817,43.45834695723094,2980.0587017060507,168.3878167319558,3.681377592186544,415355.20531,54256630327.9,82116932.0,6.5213326267
2015-09-04,1.2766180467257962,2850.2231235048107,0.6016461809019739,0.9556435311194685,0.859846460464018,0.9482948480065988,0.8294741270023905,1.7950414269221828,1.1737661231076213,1.0373133269159025,2.1307688292360623,1.8911010517677704,0.7179487282612987,229.0,249.0,259.0,100.0,48.01640999080697,2978.9996450600484,128.77652155523765,2.814325189188955,407263.870142,54256630327.9,82254378.0,6.30573185105
2015-09-07,1.244402486793004,2968.4037713217535,0.6016461809019739,0.9556435311194685,0.8618601133567657,0.9482948480065988,0.8294741270023905,1.7950414269221828,1.1799040907581217,1.0245170254096465,2.1307688292360623,1.898361673631989,0.7179487282612987,232.0,249.0,259.0,100.0,59.428458962669026,2977.963025631201,9.559254309447624,0.2088332337775651,450189.429885,56957648455.0,82593314.0,9.04646704555
2015-09-08,1.2807728602025132,3014.938169768492,0.6002090159028126,0.987326744759436,0.8627838859493256,0.9481256416258448,0.8412227481614502,1.840152772775384,1.1938116137021155,1.0581401023431927,2.189002160163044,1.8522972576439232,0.7402159296912953,235.0,249.0,258.0,100.0,62.974396141456644,2976.9368218952336,38.00134787325851,0.8298750923725834,385067.688455,56957648455.0,82712355.0,6.94287472383
2015-09-09,1.310116236545946,2947.623868120291,0.5768225894667116,0.9838415466912894,0.8661391142377908,0.9327240388550748,0.8308429057923784,1.815546571199088,1.2099139980792395,1.1015562433566273,2.1637998878270137,1.9950883112706999,0.7358299608982283,238.0,250.0,257.0,77.96067842198426,55.0655165669718,2975.8983460063946,28.274477886103796,0.6172293579287642,393561.828641,56957648455.0,82839106.0,6.71796861563
2015-09-10,1.2918583132366603,2951.4480078548286,0.5999477086448503,0.9861385987536734,0.8671692952620258,0.938901621261578,0.8346070202698439,1.825426455702187,1.1956956739548652,1.073244462729351,2.1818690685754634,1.9450380785623196,0.7496625822067522,240.0,250.0,257.0,79.0062481740455,55.44072254717879,2974.861674974773,23.41366711994442,0.5109281041602096,399224.588766,56957648455.0,82967725.0,6.628290377
2015-09-11,1.2928039384085162,2971.621336398152,0.5830938141400178,0.9828514627891004,0.8725936378076268,0.9338241902317722,0.8263944019199192,1.8337217244323005,1.1883145964260466,1.0703510773177374,2.19373763737027,1.9412756336540395,0.7365047562656685,240.0,250.0,256.0,78.4667047692445,57.59327326312236,2973.8299637795785,2.208627381426595,0.04817828061448368,478503.230506,56957648455.0,83090508.0,8.30211869721
2015-09-14,1.258290296276161,2854.5050269290537,0.5748628099516258,0.9838019644859987,0.8767016481698734,0.9373783506323966,0.8188091722429066,1.8269176329037442,1.1818659224383699,1.0732146179784399,2.186195169897661,1.9095462490195083,0.735492603433567,237.0,250.0,255.0,12.027735323124352,43.585071009252616,2972.7782139178576,118.2731869888039,2.5790143374904284,396393.208704,56957648455.0,83548654.0,5.81579457364
2015-09-15,1.2140045036532998,2850.2971512962154,0.5825711996240931,0.9862178387028148,0.8738862008348149,0.9332318645985342,0.8166419482237596,1.8497530526644377,1.1921605832022486,1.067905265955617,2.2111062367072276,1.916006593620351,0.7695681205078847,235.0,250.0,255.0,9.973489022862708,43.13230956718109,2971.726881602442,121.4297303062267,2.646861516070075,450189.429885,56957648455.0,83712185.0,5.65442882389
2015-09-16,1.273425033069265,2835.2848062000626,0.6160177810543225,0.988118842096611,0.8711181996835771,0.9471100934395243,0.8485228654480506,1.865784238676527,1.2099528837929892,1.0933609914134617,2.2241713914448704,1.9314310815441047,0.7769905477972562,233.0,250.0,254.0,0.0,41.36099036881499,2970.6742243403073,135.38941814024474,2.9500526209141005,461514.950133,56957648455.0,83878178.0,5.68650485261
2015-09-17,1.2466813369411995,2844.183248881121,0.6127515150886883,1.0071287249574556,0.8726822654364332,0.9455023229205649,0.8540549813300834,1.8615900272458041,1.201755965021072,1.0877848837017141,2.226314006630428,1.959137282426569,0.7479757144453282,230.0,250.0,254.0,7.45026319392486,42.97124598404774,2969.6241167574503,125.44086787632932,2.732266530824785,421875.629263,56957648455.0,84047237.0,5.05699619659
2015-09-18,1.251470808113045,2883.3541482400024,0.583747057365292,0.9564356284566435,0.8810994948317302,0.9631040218435323,0.8642637127529063,1.8216981571481736,1.185653580643948,1.0910798608593,2.1959622165827266,1.920654637181176,0.7186235236287388,231.0,249.0,253.0,39.65915962951853,49.932685465562514,2968.581664591998,85.22751635199575,1.8556793520631034,399224.588766,56957648455.0,84288583.0,3.44291597955
2015-09-21,1.2751528602893045,2810.458113350629,0.6098771850903658,0.9485940461111532,0.8726822654364332,0.9588728293186941,0.8677996611720391,1.831111986554515,1.1865470984713407,1.0829219391583165,2.1967447620211176,1.920654637181176,0.7469635616132266,230.0,249.0,252.0,0.0,39.674613723978496,2967.528443231674,157.07032988104493,3.418664390741275,353949.157009,59335351233.9,84700845.0,6.56267640867
