Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2011-10-11,0.12389995507100653,0.0002030170586811459,0.8144629025350653,,0.7286306907334203,0.6084740002542188,0.5489429753794978,0.05731371285331651,0.15386460671061572,0.11188694514425089,0.04717165969950037,0.036646680438179445,0.5148791471443441,0.00022464337863641469,0.0009595254710397767,0.0007149422939434174,0.0,0.21819221291062013,0.0014846330188717008,0.00011057451622357161,0.00027120993120698236,5.5888282110712204e-08,8.446889434667681e-08,0.0027048285644278784,0.0232312986343014
2011-10-12,0.14612519499403442,0.0002144745268636923,0.8128793853696199,,0.7309286386137676,0.6300589894719711,0.5704090198868355,0.06147263476463649,0.1695816323286086,0.12300104497264616,0.04935422411778492,0.03456975645509015,0.5353379155745084,0.00022464337863641469,0.0009595254710397767,0.0007149422939434174,0.4758976228216305,0.3389121593105904,0.0014823175497494852,9.747890911872479e-05,0.00023872770417457888,6.274374251841736e-08,8.446889434667681e-08,0.0027159374341618253,0.02383626336698121
2011-10-13,0.1519672545895096,0.00020903352920545172,0.8040380266618548,,0.7637634631372747,0.6160687819341318,0.5399875105389043,0.060522035266253944,0.15648971556298794,0.14834140055913628,0.05091420898473584,0.03960688320623725,0.5176689254536737,0.00022464337863641469,0.0009595254710397767,0.0007149422939434174,0.37854445746757814,0.314216787155278,0.0014800130760013867,0.00010292662921005892,0.0002516746090102811,4.797813548639838e-08,8.446889434667681e-08,0.0027240391475612056,0.02644805392266064
2011-10-14,0.1496618256352742,0.0002059991122728924,0.8209950052283456,,0.7510874098152478,0.6305586397411795,0.5537463634195072,0.06868141058364802,0.17796869613045693,0.13319565206339312,0.055702797013651266,0.035110769084705444,0.5371978170509465,0.00022464337863641469,0.0009595254710397767,0.0007149422939434174,0.32170384836290256,0.29979814971016105,0.0014777200510256957,0.00010573646557928711,0.00025814398108362516,7.012654603461523e-08,8.446889434667681e-08,0.0027337427401450598,0.02982805079638453
2011-10-17,0.15246846449945337,0.00013129010868030843,0.8182237872649373,,0.7833197089248162,0.6242629975551802,0.5442753052183545,0.05941299748163878,0.16784299088944513,0.155214371909508,0.05037912059619313,0.042971926943874666,0.5133292046122031,0.00022464337863641469,0.0009595254710397767,0.0007149422939434174,0.0,0.12908161434094403,0.0014755977186497484,0.00018722564863281793,0.0004563305844613712,5.177920278130525e-08,7.341047249268911e-08,0.00276203804684967,0.023508320481763212
2011-10-18,0.13477225539373766,0.00012391337626804064,0.8311559531841313,,0.7529948270074848,0.6004795959468822,0.5445466892148821,0.06872102770995948,0.15887626895937343,0.1080340417979812,0.05465474472089781,0.03474949138281193,0.5120892949296869,0.000168482533977311,0.0009595254710397767,0.0007149422939434174,0.0,0.11723341858508257,0.0014735148962864782,0.00019484745480598655,0.00047417667720512974,5.819557501217925e-08,7.341047249268911e-08,0.002771546746982051,0.02048675915375128
2011-10-19,0.13291512959384558,0.00011611811133132442,0.8164423367461993,,0.7521042885569413,0.5947836316718763,0.529648054605586,0.06297775315532657,0.17254784385321784,0.12180367085348945,0.04928483034117886,0.03657862376697528,0.5145691142947193,0.000168482533977311,0.0009595254710397767,0.0007149422939434174,0.0,0.10481848063537387,0.0014714756861561637,0.00020293835147196316,0.0004931090392344997,6.048713652319222e-08,7.341047249268911e-08,0.002779769840767875,0.022499240038229767
2011-10-20,0.11856775871422477,0.00012019885957500486,0.8110979348508817,,0.7577101036365118,0.5607075077088395,0.5028902033301759,0.06507703778364884,0.15011430851629612,0.10251096158281192,0.04873969876274519,0.031180802490208846,0.5210787694622527,0.00011232168931820734,0.0009595254710397767,0.0007149422939434174,0.17020043104406984,0.16292874393604456,0.0014694262260577728,0.00019799667714840775,0.0004803705108060169,4.7196079759279305e-08,7.341047249268911e-08,0.0027878185570971185,0.01638834034319708
2011-10-21,0.11418666945597368,0.00013181328057256986,0.8249538233115107,,0.7608616514924473,0.5838912314061443,0.5275041572658609,0.07422662972573693,0.18557167326259374,0.10503234516172072,0.052646180409134845,0.03098607993223911,0.5282083425183806,0.00011232168931820734,0.0008722958827634334,0.0007149422939434174,0.6184694374399426,0.3065518032719089,0.001467337043978349,0.00018478012944438281,0.00044762900589427374,6.323701033611892e-08,7.341047249268911e-08,0.00279697679273343,0.02167468522472493
2011-10-24,0.13068310212119666,0.00013050534460521532,0.850488232668342,,0.7762853384768814,0.6002797846331704,0.5396347579285027,0.08024713350751053,0.20582325021737086,0.1491701918895141,0.05888007922971806,0.0408448498012005,0.5378177349395408,0.00011232168931820734,0.0008722958827634334,0.0007149422939434174,0.6453652936489974,0.300540941520197,0.0014652617533845343,0.0001857450161921727,0.0004492848220994822,5.6362325803331195e-08,7.341047249268911e-08,0.0028246549400083765,0.020573867878456695
2011-10-25,0.14291412687040012,0.00014227673089120074,0.8630245318809503,,0.7930382752194756,0.6483461161340465,0.5780075647447906,0.07058263979942629,0.19811805881449,0.16078759787086183,0.05274273254275646,0.03596768830207826,0.5049597218735591,0.000168482533977311,0.0008722958827634334,0.0007149422939434174,0.9999999999999999,0.4224658921426149,0.0014631527243080546,0.00017235175122215548,0.0004162643938743322,5.957051191879959e-08,7.341047249268911e-08,0.0028336849569266143,0.023148152448095965
2011-10-26,0.14845081504868546,0.00014243368370621935,0.843428324479315,,0.7890392838004439,0.6714299341744951,0.5849819729958167,0.0755337229228961,0.20756205812928824,0.16660519768747156,0.05397482813192251,0.03514121088622095,0.5282083425183804,0.000168482533977311,0.0008722958827634334,0.0007149422939434174,0.9999999999999999,0.4238919380240782,0.001461052219704034,0.00017170366355001283,0.0004140752133774538,4.994595357251999e-08,7.341047249268911e-08,0.002842757713417543,0.01827690628023997
2011-10-27,0.15098009195452222,0.0001564023844556618,0.868236994987107,,0.782844059142245,0.6954131470965051,0.6339385486318642,0.0926842821151589,0.26231627858815676,0.20341101995523295,0.06282177342941736,0.045775080341278813,0.5877247463324349,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.9999999999999999,0.5409468898381401,0.001458919540051752,0.00015589416786738577,0.0003753913224113345,5.2695827385760673e-08,7.341047249268911e-08,0.0028508594268169237,0.02289523796228557
2011-10-28,0.162731008770908,0.00016424996283958364,0.8640142489865172,,0.8495324606217116,0.6949134968272968,0.6386876391680862,0.09256546095523777,0.2583615518523494,0.22296520347387447,0.06267291813083786,0.05317582053193313,0.5601364048461428,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.9999999999999999,0.5906489990223354,0.0014567772529413183,0.00014679853285461946,0.00035296389150201953,4.6737767457114386e-08,7.341047249268911e-08,0.002859597105057952,0.02010009330340849
2011-10-31,0.16112672716456783,0.00016728436729874114,0.8631565210092141,,0.8419271498326256,0.6729288849821208,0.6133681282503931,0.0802867506338219,0.2044936323339353,0.2138329005085277,0.057368370429577924,0.049468568956569973,0.5195288269301115,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.9999999999999999,0.6087608677800291,0.0014546378806890121,0.00014298452690949122,0.00034328210537341663,6.277869803420519e-08,7.341047249268911e-08,0.0028863862692209176,0.02897055741026526
2011-11-01,0.1616767448849152,0.0001621572752705378,0.8565584740909048,,0.7790436789436234,0.659738166668987,0.5695405703934654,0.0664237178881063,0.1626948209826909,0.18455506395777865,0.0495785138401907,0.04033958587719636,0.46559205364004375,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.908819014569025,0.5628109043197417,0.0014525190608222056,0.0001481298936047972,0.00035510397747338067,5.4838173154462185e-08,6.017203408686653e-08,0.0028964471646324716,0.025718518828324634
2011-11-02,0.17227540266253857,0.00016759828540218014,0.8586698470911998,,0.7332297985354161,0.6774257374049978,0.6022958889413658,0.0743058337593467,0.18400333345041794,0.2060738284035663,0.05289964203762987,0.02868877363511346,0.4671419961721848,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.9869664048555774,0.6021926867298719,0.001450397708820491,0.0001416794653696424,0.0003391395572451629,5.671653824085786e-08,6.017203408686653e-08,0.002906277266351492,0.027947146768340675
2011-11-03,0.17351351183126423,0.00016226191463835079,0.8689627841752494,,0.7408699064385904,0.7129009065188043,0.6174658557859849,0.08325740050790387,0.20497090971866108,0.17701471511901082,0.05873223070567524,0.02868877363511346,0.4857408631259108,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.8829771887734986,0.5497881129401677,0.001448297077725837,0.00014705857146837624,0.0003514927053864331,4.770038582628425e-08,6.017203408686653e-08,0.002916100529738882,0.022555609981919945
2011-11-04,0.17979514534594043,0.00016001227425428634,0.870216429198241,,0.7722860793877422,0.7040072293148354,0.6061222842416346,0.08020754660021223,0.19869771694271296,0.21252668470064712,0.05754337731063629,0.03830208461024593,0.48078115049051834,0.000168482533977311,0.00078506629448709,0.0007149422939434174,0.8372979427015906,0.5267684046317224,0.0014462107532471295,0.00014905418756767775,0.00035573642675852386,5.3711154102687584e-08,6.017203408686653e-08,0.0029274897710696844,0.021374545406035513
2011-11-07,0.17404485657904653,0.0001546759159638588,0.8785299320711565,,0.7631654881151794,0.7389827481594332,0.6262585316376253,0.08329701763421535,0.1931062300929784,0.20277160391977858,0.05845865814192165,0.03625315308832035,0.46342219321930844,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.7284920481390815,0.4719365023904818,0.0014441466933599505,0.0001544415653830623,0.0003680501221612197,4.920307789533799e-08,6.017203408686653e-08,0.002956424461781758,0.023035984415295335
2011-11-08,0.1721908429412486,0.00015614080474623195,0.886975474411439,,0.7566043584188403,0.7470770581236257,0.6350783303605573,0.08971360202206385,0.21236912536380348,0.202805920248389,0.06170133159192412,0.029589897614073907,0.48543090418161366,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.7332889878749788,0.4898525307917523,0.0014420876622018507,0.00015236781882741824,0.0003625766832107711,5.0705769964454524e-08,6.017203408686653e-08,0.002966251144334963,0.023324503925555955
2011-11-09,0.1787458153754627,0.0001516938374253087,0.879981510447441,,0.7715135834549888,0.7395823040854977,0.6136665833570071,0.07101833753181268,0.1759230789335538,0.22268062058711532,0.05105601686155791,0.035557482110775834,0.451332944480452,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.451056276255674,0.43956547372675536,0.0014400490947145694,0.0001567851407622185,0.00037254133540283235,6.347865255156827e-08,6.017203408686653e-08,0.0029775805502639976,0.024566308408275856
2011-11-10,0.16463565197253055,0.00014593893413703088,0.8934415322014844,,0.7041961572208553,0.7076046868561511,0.6068007701135559,0.07561292695650586,0.1706044409270584,0.16053270958495405,0.051408044172748246,0.020351044124632952,0.48264105196695645,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.25678260712793893,0.3796864577539778,0.00143803559209802,0.00016264319619148138,0.0003858956539136708,5.4462500137183056e-08,6.017203408686653e-08,0.0029884603358883185,0.02114638594601703
2011-11-11,0.16511697440762893,0.00015849507202470757,0.9014251629319462,,0.722922090332237,0.7361846578578939,0.6224321363373563,0.08488137027752837,0.2049026558896628,0.17078358621116663,0.056799100817738896,0.021167374273318426,0.48264105196695645,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.7289411448061112,0.5466682204441522,0.0014359967519021232,0.00014840481088724747,0.00035160594178798896,4.5822020739888585e-08,6.017203408686653e-08,0.002997758757323058,0.02081621631709455
2011-11-14,0.17992578024750247,0.00011350225187001711,0.8958168331192039,,0.7626531675277611,0.72649149142922,0.604575452398752,0.08012831234758938,0.19590197351784566,0.19273182470895714,0.054633627011102526,0.026495972526332214,0.47861129006978304,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.0,0.2731476216303677,0.0014341214959627247,0.00019734565634985714,0.00046686387669565236,5.108144298173365e-08,6.017203408686653e-08,0.0030252044013225634,0.022681424856780943
2011-11-15,0.18025126685871548,0.00011920482923768751,0.9039324529779297,,0.7260862186832663,0.7303886659411032,0.6163804233222835,0.08258406045567519,0.19535644230412086,0.1832818935033749,0.05754841118332012,0.02280720763886253,0.48295101091125364,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.20383376109034218,0.341556931864792,0.0014322286082041281,0.00019065999882329732,0.0004503978678312799,6.438923821340668e-08,5.962375224106616e-08,0.0030362175344136816,0.022347330727452763
2011-11-16,0.16072533416081475,0.00013129010868030835,0.9251781217700393,,0.6998066351137139,0.7224942892755514,0.5991749988619001,0.07466232745812341,0.1924926115230088,0.16035581295497922,0.05286244049072332,0.01810330781081794,0.4727216266961715,0.000168482533977311,0.0006978367062107466,0.0007149422939434174,0.5588853309169197,0.4607169417648229,0.001430295776855335,0.00017696225180085346,0.00041744112440817214,4.949922073810153e-08,5.962375224106616e-08,0.003046227142338006,0.018272222085140222
2011-11-17,0.15950870650117807,0.00011507176754680148,0.9003035070372184,,0.6849680749861748,0.6685320602010288,0.5361882381099269,0.06685941562049279,0.1632062252819156,0.1518707829622769,0.04767052876019651,0.019086834597328912,0.45226285826600726,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.2851199829303648,0.3688376646437635,0.0014284355104858622,0.00019433540829059005,0.00045776008051933006,5.39662259806868e-08,5.962375224106616e-08,0.0030557939682892476,0.020841674497768747
2011-11-18,0.14505628117428143,0.00010460831722817058,0.8910002870587359,,0.688786121411949,0.6734285352513292,0.5611549446560138,0.06634451385449673,0.14268179948389934,0.132571025556767,0.04611255744231909,0.012833260455738201,0.4690018976486228,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.128833463276104,0.315539636941048,0.0014266305590428393,0.00020540688515858496,0.00048314369511410897,4.8754719864326854e-08,5.962375224106616e-08,0.003064030738738333,0.020104581263112906
2011-11-21,0.14461101427563974,0.0001173737213780715,0.88776720782461,,0.7049359974003878,0.62706108785672,0.5258759050479,0.057155304786097164,0.09484851728544703,0.1168715940754987,0.041147955757808524,0.011242355579603076,0.4535028049011872,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.517042053358156,0.44327775773678346,0.0014247744284902617,0.00019098028874547067,0.00044857244750448204,5.024372161187621e-08,5.962375224106616e-08,0.0030892453770433475,0.018959209744494013
2011-11-22,0.1438322146881758,0.00011920482923768749,0.8949591051419008,,0.6946946713840845,0.6509442731369451,0.5756737555448217,0.05529369269663037,0.08946162544995337,0.11839433782888692,0.04096089213778565,0.00924007815961692,0.44637323184505945,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.6693496150125161,0.4583168279854557,0.0014229177888880917,0.00018855058298622643,0.00044223567691864264,5.024372161187621e-08,5.962375224106616e-08,0.0030984275468403663,0.018274136001278384
2011-11-23,0.13837226787274873,0.0001193617820527061,0.882818672635878,,0.7031284211585722,0.644448819637234,0.5467448322971902,0.04487659446468131,0.06661890008455004,0.09549067266012233,0.03480544806463915,0.00924007815961692,0.4277743279386696,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.6821866062422558,0.4597397106724929,0.0014210676518779308,0.00018795921742946912,0.00044022295599838824,4.8754719864326854e-08,5.962375224106616e-08,0.0031080354027813915,0.017163592802044967
2011-11-24,0.1391464371702677,0.00012459350097532065,0.882818672635878,,0.6649808803241587,0.644448819637234,0.5467448322971902,0.04487659446468131,0.062459578334501956,0.0996713720476972,0.03480544806463915,0.0003087626783979937,0.4277743279386696,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.8636915782682836,0.5093850593087313,0.0014192039045202625,0.00018179678322773052,0.00042518845311022123,4.168196156346743e-08,5.962375224106616e-08,0.0031166175089778233,0.016981631228080333
2011-11-25,0.1337583737085764,0.00012846498295677685,0.882818672635878,,0.660264800684807,0.644448819637234,0.5467448322971902,0.04400519899990853,0.0751083446298954,0.08514100660306172,0.032937684855161777,0.0,0.4277743279386696,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.9897962355689738,0.5438772806868232,0.0014173329575226676,0.00017712515695471266,0.00041367866070827136,4.8382469427439517e-08,5.962375224106616e-08,0.003125804807523565,0.019159468196708374
2011-11-28,0.13463198038032329,0.0001307669367880469,0.8962786943899214,,0.6563196109575573,0.659538355355275,0.5542891314125626,0.057353329979628075,0.12560086259521844,0.10574755753242185,0.04157040817561811,0.0076127830839691,0.45226285826600726,0.00011232168931820734,0.0006106071179344033,0.0007149422939434174,0.9999999999999999,0.5643481708526932,0.0014154611128474686,0.00017417539867929728,0.00040621745519323885,4.614896680611549e-08,5.962375224106616e-08,0.0031526845795806363,0.016439999877655508
2011-11-29,0.14376010361526242,0.0001412303871066778,0.906703620602235,,0.6571156618598462,0.6621365123581736,0.5459578549401033,0.05870004030309872,0.13385158521182375,0.11866701976666659,0.04038054800604239,0.018978772033711767,0.46404218501323047,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.9999999999999999,0.6468252759103612,0.0014135625214877707,0.00016226486441193102,0.0003779107720000612,5.173272335936277e-08,5.962375224106616e-08,0.003163846446384721,0.0196371015896953
2011-11-30,0.11920453744124593,0.00015274016873642978,0.9104645053321071,,0.6587093696850751,0.6942140352443763,0.5697847797574966,0.07826670025812259,0.19126520791031654,0.1028806998035296,0.050924276730103205,0.016398391973068423,0.4863608549198327,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.9999999999999997,0.7120992557595287,0.0014116400518707666,0.0001492008956265173,0.00034700172912397517,4.9699717706910246e-08,5.453397077870405e-08,0.003174671525355997,0.021107303395842925
2011-12-01,0.13582158536421557,0.00015744872824018468,0.9094087936624082,,0.6856171749989696,0.6840212185464937,0.5688078387789609,0.07818749622451292,0.1857761018040792,0.16280255563058058,0.05151365727720069,0.026118540841642262,0.5015499517703074,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.9999999999999999,0.7338895749292879,0.00140971434021319,0.00014359842862455871,0.00033350691994561194,6.29783642682469e-08,5.453397077870405e-08,0.0031861855662390585,0.02668387738078824
2011-12-02,0.1276769053510291,0.00016032617988432358,0.9144233234152721,,0.6907799960491897,0.6957129860520019,0.5667996075568973,0.07775179849212652,0.2072550823715482,0.1650583054065422,0.051587078151953715,0.028887636744630678,0.478301331125486,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.9999999999999999,0.7470826654444227,0.001407790257829794,0.0001400054048860346,0.0003247102038512424,5.344497699334771e-08,5.453397077870405e-08,0.003196983291883812,0.02413398886173817
2011-12-05,0.11914700039570042,0.0001480316341794785,0.914621256768565,,0.6800274201259016,0.6794243384818318,0.5582512445916976,0.08313857934798281,0.21260784729254253,0.17329896154398863,0.05448678526159662,0.03200669672979229,0.48202106017303464,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.679781756106715,0.6088947146926823,0.0014059031638343827,0.0001530673323771041,0.0003545078912067523,5.446641134423425e-08,5.453397077870405e-08,0.003226336830408261,0.022849638420106306
2011-12-06,0.11686988452588261,0.00015587921256340033,0.9165346964155671,,0.6727668684363944,0.6766263701652215,0.5681837021720315,0.08329701763421545,0.21284656922128276,0.159251335563778,0.05386319893572626,0.024791639864857003,0.49411034586455493,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.8007617142251467,0.6611027722073217,0.001404004295547613,0.00014402684519872793,0.0003331100183824686,5.412593322725114e-08,5.453397077870405e-08,0.0032383398120029118,0.021367772043337292
2011-12-07,0.11899184772934795,0.00015378652499435452,0.9113222333094102,,0.6784513785278251,0.6896172771646435,0.5650085663499833,0.08515862972368214,0.20541406018888753,0.17690113615933384,0.05382798638241661,0.03357065886205735,0.4705517662754363,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.745306486407153,0.6371714552484001,0.0014021179424873393,0.00014589555875362407,0.0003369655395386536,5.004019582389336e-08,5.453397077870405e-08,0.003250510332722513,0.01968818132652736
2011-12-08,0.11808711943665964,0.00015326334062869127,0.8971364223672245,,0.6765942833159615,0.6585390548168581,0.5354826293667139,0.07414739547311408,0.18390095270691958,0.1690467409193438,0.04851437771032598,0.03013155173759111,0.4566026160601418,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.616256530175031,0.6304995160108388,0.001400240398521724,0.00014604422405609525,0.000336844271160468,5.242354264252397e-08,5.453397077870405e-08,0.003260403689009117,0.025520871595668095
2011-12-09,0.11356332616043277,0.0001527401687364298,0.9041963808953545,,0.6635006646248789,0.6615369564321093,0.5546419357841689,0.08246523929575404,0.19937958934167924,0.13819104651168068,0.05359063314650941,0.02248057060765917,0.48140114228444036,0.000168482533977311,0.00052337752965806,0.0007149422939434174,0.5701196221768087,0.6229478981351317,0.0013983716102975536,0.00014619485933284977,0.00033672850845681854,5.140210829170022e-08,5.453397077870405e-08,0.0032701243774220473,0.02496394511759546
2011-12-12,0.10618689474614713,0.0001613725236688465,0.8933755376373523,,0.6693907453595372,0.6129708526770958,0.5210453423753941,0.07517722922411947,0.164842652450335,0.13756572674589143,0.05011158867966001,0.0294890081186301,0.4680719469104039,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.8223122729114964,0.6960253489161039,0.0013964913830303155,0.0001362975460056674,0.00031350423991102885,4.561398030355247e-08,5.453397077870405e-08,0.0032974059014624175,0.029408441727572555
2011-12-13,0.09283169632342125,0.00016738899419315231,0.9090129269558225,,0.6243485578737569,0.6086739335528597,0.528101171001499,0.07058263979942629,0.18608307756181766,0.12996448664389915,0.04679348080583107,0.023456924325996872,0.45350280490118744,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.9521353426747823,0.7357053509797133,0.001394607621781408,0.00012926955555006095,0.0002969341343580915,4.650177787336248e-08,5.775053192107804e-08,0.003306834251198139,0.02388497424279527
2011-12-14,0.08659317763970793,0.0001621572752705378,0.8747690473412841,,0.5902348055724628,0.533126837245514,0.46530437387097456,0.0653938841371009,0.1440114173673345,0.12447814916441387,0.04277433863323179,0.02144566599138736,0.4345939420505004,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.5554138224478418,0.6567403601770259,0.0013927409673506553,0.00013458684730578726,0.0003087255420102465,5.1910134296749254e-08,5.775053192107804e-08,0.0033155958635998745,0.02848546934344717
2011-12-15,0.07178444770622694,0.00016477314720524688,0.8676431949272283,,0.5832488834141426,0.5234335488319108,0.47463976595446583,0.06713667506664656,0.15563737506427697,0.10509855141186766,0.0429453184161432,0.01298016255922009,0.4383137080507129,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.6234835896239048,0.6782801294888547,0.0013908768881444875,0.00013129442037890018,0.0003007645359794209,4.433843530403289e-08,5.775053192107804e-08,0.0033249575396021975,0.022209734105147906
2011-12-16,0.08544752245709643,0.00016477314720524688,0.8653998327986696,,0.5925964589386017,0.5444188601386697,0.4852234830130204,0.0647997481184819,0.151000609456749,0.12039392834380747,0.044385619890603766,0.014434254281417744,0.42002480004128395,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.502109007469298,0.6782801294888549,0.001389020266352539,0.00013087379279732504,0.0002993947310291501,4.469899239890022e-08,5.775053192107804e-08,0.0033340508110880182,0.023293335770138177
2011-12-19,0.08339395091330994,0.00018151466023101523,0.8677091391522573,,0.594236473692578,0.5432197482865408,0.4637032445243047,0.05965063980148117,0.14339779879736572,0.10766430357726249,0.041147955757808524,0.008128135957517713,0.4073155595085056,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.9999999999999999,0.7912133337582923,0.0013871473950856615,0.00011208085481209818,0.00025606007032006613,5.443403396100897e-08,5.775053192107804e-08,0.003359068847358652,0.03324202806852322
2011-12-20,0.08267724275494401,0.00020401107654506137,0.8897466420357442,,0.5876873891511153,0.5644048709070113,0.48199410144838944,0.07406819143950431,0.16201294858372306,0.10825519147124754,0.04925364488601611,0.010538345181336875,0.4420334740509254,0.000168482533977311,0.0004361479413817167,0.0007149422939434174,0.9999999999999999,0.8631228375115019,0.0013852705203518175,8.697278462063505e-05,0.00019843584645778064,4.866512044275486e-08,5.775053192107804e-08,0.003370495699513423,0.028127350110388392
2011-12-21,0.07497221256735122,0.00020087204519149264,0.8993137899316513,,0.6056919513204424,0.5607075077088398,0.4739070343399615,0.07501879093788685,0.15181898951371298,0.12814710774587593,0.04666272289343643,0.017913425615924447,0.45505271048066476,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.8506472305192674,0.8251531632886233,0.0013834014654149425,8.999345561480111e-05,0.00020505054642091172,5.58762623405411e-08,5.775053192107804e-08,0.0033801839058511082,0.03477649319429993
2011-12-22,0.07346364892200447,0.00020087204519149264,0.9049881143085255,,0.5949235828607604,0.5577096060935886,0.4685608783068968,0.07937573804273775,0.1747639291498602,0.12588615852618543,0.04882316282738907,0.014042534778008599,0.4500929978452723,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.8506472305192674,0.8251531632886233,0.001381539951156692,8.957171961885886e-05,0.0002038157869519241,4.974679172741965e-08,5.775053192107804e-08,0.0033901302592078495,0.02929839997595709
2011-12-23,0.07921181230990719,0.00020385411125664095,0.9059778314140927,,0.598517054065613,0.5535124706412793,0.46978208041066877,0.0838119194002115,0.19375414205020003,0.1407312636312072,0.05075327239171523,0.014042534778008599,0.47458152817260985,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.8842734694456961,0.8353282250513843,0.0013796857043206472,8.587973554793106e-05,0.00019515419190288403,5.47945910558763e-08,5.775053192107804e-08,0.0033999432650977934,0.03235918588752858
2011-12-26,0.0746495344926623,0.00020756865289648036,0.9059778314140927,,0.5960314694392992,0.5535124706412793,0.46978208041066877,0.0838119194002115,0.19375414205020003,0.1407312636312072,0.05075327239171523,0.019069514261983864,0.47458152817260985,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.9370752023736995,0.8480098780563348,0.00137783918657293,8.13858373033562e-05,0.00018469636584579665,6.200573295372532e-08,5.775053192107804e-08,0.003426209296891016,0.042643465921703864
2011-12-27,0.06721716006707441,0.00021028915172560062,0.9169305631221526,,0.5972927309899336,0.5430198149879,0.46031102220951614,0.08420800000628642,0.19375414205020003,0.1407312636312072,0.05141307804543197,0.016753662959337206,0.468071946910404,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.9755710016769987,0.8572556043202496,0.0013760006642196418,7.798440478368081e-05,0.00017674229785908177,5.756125619956244e-08,5.799512266363566e-08,0.003435733383269566,0.035842363470817123
2011-12-28,0.06840107207152615,0.00021635793569711203,0.9038664584137978,,0.6021193583840417,0.5117417813264027,0.41946863655318795,0.07763297733220528,0.1919470803092844,0.13419429188891288,0.04787068044919706,0.01574208539403517,0.4367638024712357,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.9999999999999999,0.8767205712214943,0.0013741720288962833,7.09115055837447e-05,0.00016050065460905313,5.4302500903337556e-08,5.799512266363566e-08,0.0034442283007377074,0.039119316850878175
2011-12-29,0.06950421967431497,0.00021531159191258913,0.9057798980608,,0.5696017229389517,0.4887578689428098,0.4216939542679919,0.08274249874190781,0.2121986572640615,0.12705094946464107,0.05026044397823941,0.014265249797142042,0.4333539954153203,0.00022464337863641469,0.0004361479413817167,0.0007149422939434174,0.9073371356014721,0.8563365747551211,0.0013723501040790187,7.164677724411034e-05,0.00016194967727233735,5.068166168523317e-08,5.799512266363566e-08,0.0034528155356828624,0.03734205796176931
2011-12-30,0.07754316208269278,0.0002196016188918956,0.9003695016013504,,0.5760699711076865,0.514639777284798,0.438003754602509,0.080286750633822,0.2140738063612215,0.12920848752572459,0.0493964595373751,0.017636883426678303,0.4252945085736373,0.00022464337863641469,0.0003489183531053733,0.0007149422939434174,0.979310588712079,0.8721693101599916,0.0013705379893239069,6.65292561355645e-05,0.00015018451434176195,4.6336654623558116e-08,5.799512266363566e-08,0.003461404480210925,0.03389453809046284
